"Participant","Illusion_Type","Illusion_Difference","Illusion_Strength","File","Block","Trial","ISI","RT","Response","Response_Correct","Error"
"S001","Ebbinghaus",-0.09684,-0.15,"stimuli/Ebbinghaus_-0.1500_-0.09684.png","A",3,781513,0.647,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.5,-0.75,"stimuli/Ebbinghaus_-0.7500_-0.5000.png","A",4,783179,0.118,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.09684,-0.15,"stimuli/Ebbinghaus_-0.1500_0.09684.png","A",5,784182,0.245,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.09684,-1.35,"stimuli/Ebbinghaus_-1.3500_0.09684.png","A",6,785167,0.324,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.20566,-1.35,"stimuli/Ebbinghaus_-1.3500_0.20566.png","A",7,786441,0.249,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.09684,-0.75,"stimuli/Ebbinghaus_-0.7500_0.09684.png","A",8,787364,0.297,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.5,1.05,"stimuli/Ebbinghaus_1.05000_0.50000.png","A",9,788453,0.122,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.09684,1.35,"stimuli/Ebbinghaus_1.35000_-0.09684.png","A",10,789280,0.272,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.3383,-0.45,"stimuli/Ebbinghaus_-0.4500_-0.3383.png","A",11,790490,0.085,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.20566,-0.75,"stimuli/Ebbinghaus_-0.7500_0.20566.png","A",12,791408,0.176,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.20566,-0.45,"stimuli/Ebbinghaus_-0.4500_0.20566.png","A",13,792347,0.154,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.20566,0.15,"stimuli/Ebbinghaus_0.15000_0.20566.png","A",14,793481,0.282,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.20566,0.75,"stimuli/Ebbinghaus_0.75000_0.20566.png","A",15,794792,0.14,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.20566,-1.35,"stimuli/Ebbinghaus_-1.3500_-0.20566.png","A",16,795561,0.363,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.5,0.15,"stimuli/Ebbinghaus_0.15000_0.50000.png","A",17,796889,0.118,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.5,1.35,"stimuli/Ebbinghaus_1.35000_0.50000.png","A",18,797679,0.318,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.20566,0.45,"stimuli/Ebbinghaus_0.45000_-0.20566.png","A",19,798614,0.29,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.3383,0.75,"stimuli/Ebbinghaus_0.75000_0.33830.png","A",20,799954,0.564,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.3383,-1.05,"stimuli/Ebbinghaus_-1.0500_-0.3383.png","A",21,801556,0.256,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.20566,0.45,"stimuli/Ebbinghaus_0.45000_0.20566.png","A",22,802667,0.152,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.5,-1.05,"stimuli/Ebbinghaus_-1.0500_0.50000.png","A",23,803808,0.044,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.20566,-0.75,"stimuli/Ebbinghaus_-0.7500_-0.20566.png","A",24,804590,0.277,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.3383,-1.35,"stimuli/Ebbinghaus_-1.3500_-0.3383.png","A",25,805731,0.099,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.3383,-0.75,"stimuli/Ebbinghaus_-0.7500_-0.3383.png","A",26,806667,0.133,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.09684,-1.35,"stimuli/Ebbinghaus_-1.3500_-0.09684.png","A",27,807426,0.281,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.09684,0.15,"stimuli/Ebbinghaus_0.15000_0.09684.png","A",28,808584,0.184,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.5,-0.15,"stimuli/Ebbinghaus_-0.1500_0.50000.png","A",29,809514,0.389,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.3383,-0.15,"stimuli/Ebbinghaus_-0.1500_-0.3383.png","A",30,810697,0.23,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.5,0.75,"stimuli/Ebbinghaus_0.75000_-0.5000.png","A",31,811567,0.358,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.3383,0.45,"stimuli/Ebbinghaus_0.45000_0.33830.png","A",32,813024,0.369,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.5,-0.15,"stimuli/Ebbinghaus_-0.1500_-0.5000.png","A",33,814100,0.446,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.20566,-0.15,"stimuli/Ebbinghaus_-0.1500_-0.20566.png","A",34,815474,0.175,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.3383,0.45,"stimuli/Ebbinghaus_0.45000_-0.3383.png","A",35,816364,0.309,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.5,0.45,"stimuli/Ebbinghaus_0.45000_-0.5000.png","A",36,817706,0.214,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.3383,-1.05,"stimuli/Ebbinghaus_-1.0500_0.33830.png","A",37,818799,0.438,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.5,-0.45,"stimuli/Ebbinghaus_-0.4500_-0.5000.png","A",38,819972,0.591,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.09684,-0.45,"stimuli/Ebbinghaus_-0.4500_0.09684.png","A",39,821607,0.205,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.5,-1.35,"stimuli/Ebbinghaus_-1.3500_0.50000.png","A",40,822884,0.355,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.5,0.45,"stimuli/Ebbinghaus_0.45000_0.50000.png","A",41,824297,0.024,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.09684,-0.75,"stimuli/Ebbinghaus_-0.7500_-0.09684.png","A",42,825265,0.228,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.09684,0.45,"stimuli/Ebbinghaus_0.45000_-0.09684.png","A",43,826217,0.268,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.20566,1.05,"stimuli/Ebbinghaus_1.05000_-0.20566.png","A",44,827099,0.433,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.3383,-0.75,"stimuli/Ebbinghaus_-0.7500_0.33830.png","A",45,828451,1.188,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.5,-0.45,"stimuli/Ebbinghaus_-0.4500_0.50000.png","A",46,830624,0.577,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.5,-1.35,"stimuli/Ebbinghaus_-1.3500_-0.5000.png","A",47,831979,0.092,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.5,0.15,"stimuli/Ebbinghaus_0.15000_-0.5000.png","A",48,832957,0.034,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.3383,1.35,"stimuli/Ebbinghaus_1.35000_0.33830.png","A",49,833826,0.045,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.3383,1.05,"stimuli/Ebbinghaus_1.05000_0.33830.png","A",50,834875,1.115,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.20566,1.35,"stimuli/Ebbinghaus_1.35000_0.20566.png","A",51,836717,0.185,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.3383,1.35,"stimuli/Ebbinghaus_1.35000_-0.3383.png","A",52,837635,0.91,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.5,1.35,"stimuli/Ebbinghaus_1.35000_-0.5000.png","A",53,839562,0.114,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.09684,0.75,"stimuli/Ebbinghaus_0.75000_-0.09684.png","A",54,840504,0.289,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.3383,-0.45,"stimuli/Ebbinghaus_-0.4500_0.33830.png","A",55,841560,0.148,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.20566,-0.15,"stimuli/Ebbinghaus_-0.1500_0.20566.png","A",56,842788,0.419,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.3383,0.15,"stimuli/Ebbinghaus_0.15000_-0.3383.png","A",57,844282,0.326,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.09684,1.05,"stimuli/Ebbinghaus_1.05000_-0.09684.png","A",58,845417,0.383,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.5,1.05,"stimuli/Ebbinghaus_1.05000_-0.5000.png","A",59,846456,0.295,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.09684,-1.05,"stimuli/Ebbinghaus_-1.0500_0.09684.png","A",60,847634,0.209,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.20566,1.35,"stimuli/Ebbinghaus_1.35000_-0.20566.png","A",61,848589,0.272,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.20566,-1.05,"stimuli/Ebbinghaus_-1.0500_0.20566.png","A",62,849697,0.303,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.3383,1.05,"stimuli/Ebbinghaus_1.05000_-0.3383.png","A",63,850900,0.044,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.09684,0.45,"stimuli/Ebbinghaus_0.45000_0.09684.png","A",64,851907,0.336,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.20566,-1.05,"stimuli/Ebbinghaus_-1.0500_-0.20566.png","A",65,853308,0.414,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.09684,1.05,"stimuli/Ebbinghaus_1.05000_0.09684.png","A",66,854406,0.198,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",0.3383,0.15,"stimuli/Ebbinghaus_0.15000_0.33830.png","A",67,855364,0.136,"ArrowRight","arrowleft",0
"S001","Ebbinghaus",-0.09684,0.15,"stimuli/Ebbinghaus_0.15000_-0.09684.png","A",68,856147,0.394,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.20566,0.75,"stimuli/Ebbinghaus_0.75000_-0.20566.png","A",69,857575,0.442,"ArrowRight","arrowright",0
"S001","Ebbinghaus",-0.20566,0.15,"stimuli/Ebbinghaus_0.15000_-0.20566.png","A",70,858992,0.25,"ArrowRight","arrowright",0
"S001","Ebbinghaus",0.5,0.75,"stimuli/Ebbinghaus_0.75000_0.50000.png","A",71,860166,40.806,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.09684,-0.45,"stimuli/Ebbinghaus_-0.4500_-0.09684.png","A",72,901836,0.615,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",-0.20566,-0.45,"stimuli/Ebbinghaus_-0.4500_-0.20566.png","A",73,903438,0.245,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.09684,1.35,"stimuli/Ebbinghaus_1.35000_0.09684.png","A",74,904617,0.241,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.5,-1.05,"stimuli/Ebbinghaus_-1.0500_-0.5000.png","A",75,905910,0.039,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.09684,0.75,"stimuli/Ebbinghaus_0.75000_0.09684.png","A",76,906879,0.335,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.20566,1.05,"stimuli/Ebbinghaus_1.05000_0.20566.png","A",77,908039,0.663,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",0.3383,-0.15,"stimuli/Ebbinghaus_-0.1500_0.33830.png","A",78,909533,0.636,"ArrowLeft","arrowleft",0
"S001","Ebbinghaus",-0.09684,-1.05,"stimuli/Ebbinghaus_-1.0500_-0.09684.png","A",79,911095,0.773,"ArrowLeft","arrowright",0
"S001","Ebbinghaus",0.5,-0.75,"stimuli/Ebbinghaus_-0.7500_0.50000.png","A",80,912537,0.325,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.0581,4.5,"stimuli/VerticalHorizontal_4.50000_-0.0581.png","A",1,919838,0.29,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.20298,-13.5,"stimuli/VerticalHorizontal_-13.500_-0.20298.png","A",2,921202,0.083,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.0581,4.5,"stimuli/VerticalHorizontal_4.50000_0.05810.png","A",3,922302,0.369,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.20298,-40.5,"stimuli/VerticalHorizontal_-40.500_-0.20298.png","A",4,923710,0.058,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.20298,40.5,"stimuli/VerticalHorizontal_40.5000_-0.20298.png","A",5,924703,0.077,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.0581,22.5,"stimuli/VerticalHorizontal_22.5000_0.05810.png","A",6,925520,1.154,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.0581,31.5,"stimuli/VerticalHorizontal_31.5000_0.05810.png","A",7,927585,0.438,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.12339,-13.5,"stimuli/VerticalHorizontal_-13.500_-0.12339.png","A",8,928855,0.383,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.3,4.5,"stimuli/VerticalHorizontal_4.50000_-0.3000.png","A",9,930197,1.097,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.20298,-22.5,"stimuli/VerticalHorizontal_-22.500_-0.20298.png","A",10,932073,1.299,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.12339,-22.5,"stimuli/VerticalHorizontal_-22.500_0.12339.png","A",11,934112,0.786,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.20298,22.5,"stimuli/VerticalHorizontal_22.5000_0.20298.png","A",12,935883,1.23,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.3,-31.5,"stimuli/VerticalHorizontal_-31.500_0.30000.png","A",13,937733,0.598,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.20298,-31.5,"stimuli/VerticalHorizontal_-31.500_0.20298.png","A",14,939003,0.687,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.3,4.5,"stimuli/VerticalHorizontal_4.50000_0.30000.png","A",15,940478,1.815,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.12339,31.5,"stimuli/VerticalHorizontal_31.5000_0.12339.png","A",16,943350,0.673,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.3,-13.5,"stimuli/VerticalHorizontal_-13.500_-0.3000.png","A",17,945085,0.286,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.3,-4.5,"stimuli/VerticalHorizontal_-4.5000_-0.3000.png","A",18,946355,0.401,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.0581,40.5,"stimuli/VerticalHorizontal_40.5000_0.05810.png","A",19,947664,0.427,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.0581,40.5,"stimuli/VerticalHorizontal_40.5000_-0.0581.png","A",20,948739,0.476,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.3,13.5,"stimuli/VerticalHorizontal_13.5000_-0.3000.png","A",21,950173,0.221,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.0581,-31.5,"stimuli/VerticalHorizontal_-31.500_-0.0581.png","A",22,951345,0.507,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.12339,4.5,"stimuli/VerticalHorizontal_4.50000_0.12339.png","A",23,952785,0.705,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.20298,-13.5,"stimuli/VerticalHorizontal_-13.500_0.20298.png","A",24,954365,24.66,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.12339,4.5,"stimuli/VerticalHorizontal_4.50000_-0.12339.png","A",25,979898,0.283,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.12339,-4.5,"stimuli/VerticalHorizontal_-4.5000_0.12339.png","A",26,981250,1.268,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.3,31.5,"stimuli/VerticalHorizontal_31.5000_0.30000.png","A",27,983193,0.354,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.20298,-4.5,"stimuli/VerticalHorizontal_-4.5000_-0.20298.png","A",28,984278,0.38,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.0581,22.5,"stimuli/VerticalHorizontal_22.5000_-0.0581.png","A",29,985540,0.321,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.12339,40.5,"stimuli/VerticalHorizontal_40.5000_-0.12339.png","A",30,986769,0.235,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.20298,-40.5,"stimuli/VerticalHorizontal_-40.500_0.20298.png","A",31,987702,0.361,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.12339,13.5,"stimuli/VerticalHorizontal_13.5000_-0.12339.png","A",32,989089,0.382,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.12339,13.5,"stimuli/VerticalHorizontal_13.5000_0.12339.png","A",33,990393,0.152,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.20298,40.5,"stimuli/VerticalHorizontal_40.5000_0.20298.png","A",34,991572,0.037,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.0581,-40.5,"stimuli/VerticalHorizontal_-40.500_0.05810.png","A",35,992355,0.27,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.3,40.5,"stimuli/VerticalHorizontal_40.5000_0.30000.png","A",36,993293,0.337,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.12339,-31.5,"stimuli/VerticalHorizontal_-31.500_0.12339.png","A",37,994284,0.43,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.20298,4.5,"stimuli/VerticalHorizontal_4.50000_0.20298.png","A",38,995807,0.059,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.3,-31.5,"stimuli/VerticalHorizontal_-31.500_-0.3000.png","A",39,996539,0.57,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.0581,-4.5,"stimuli/VerticalHorizontal_-4.5000_-0.0581.png","A",40,997741,0.975,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.12339,-31.5,"stimuli/VerticalHorizontal_-31.500_-0.12339.png","A",41,999772,0.296,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.20298,4.5,"stimuli/VerticalHorizontal_4.50000_-0.20298.png","A",42,1000829,0.386,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.0581,-40.5,"stimuli/VerticalHorizontal_-40.500_-0.0581.png","A",43,1002028,0.35,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.3,-40.5,"stimuli/VerticalHorizontal_-40.500_-0.3000.png","A",44,1003109,0.241,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.20298,31.5,"stimuli/VerticalHorizontal_31.5000_-0.20298.png","A",45,1004425,0.038,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.3,-22.5,"stimuli/VerticalHorizontal_-22.500_0.30000.png","A",46,1005284,0.252,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.3,-13.5,"stimuli/VerticalHorizontal_-13.500_0.30000.png","A",47,1006537,0.266,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.12339,-4.5,"stimuli/VerticalHorizontal_-4.5000_-0.12339.png","A",48,1007596,0.284,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.12339,31.5,"stimuli/VerticalHorizontal_31.5000_-0.12339.png","A",49,1008780,0.282,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.12339,22.5,"stimuli/VerticalHorizontal_22.5000_0.12339.png","A",50,1009997,0.377,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.0581,13.5,"stimuli/VerticalHorizontal_13.5000_0.05810.png","A",51,1011093,0.314,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.12339,40.5,"stimuli/VerticalHorizontal_40.5000_0.12339.png","A",52,1012267,0.238,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.3,-40.5,"stimuli/VerticalHorizontal_-40.500_0.30000.png","A",53,1013485,0.043,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.20298,22.5,"stimuli/VerticalHorizontal_22.5000_-0.20298.png","A",54,1014542,0.451,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.3,13.5,"stimuli/VerticalHorizontal_13.5000_0.30000.png","A",55,1016004,0.066,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.20298,-31.5,"stimuli/VerticalHorizontal_-31.500_-0.20298.png","A",56,1017058,0.251,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.0581,-13.5,"stimuli/VerticalHorizontal_-13.500_0.05810.png","A",57,1018382,0.317,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.3,-22.5,"stimuli/VerticalHorizontal_-22.500_-0.3000.png","A",58,1019546,0.314,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.3,22.5,"stimuli/VerticalHorizontal_22.5000_-0.3000.png","A",59,1020538,0.463,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.0581,-22.5,"stimuli/VerticalHorizontal_-22.500_-0.0581.png","A",60,1021858,0.27,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.3,31.5,"stimuli/VerticalHorizontal_31.5000_-0.3000.png","A",61,1023100,0.168,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.3,22.5,"stimuli/VerticalHorizontal_22.5000_0.30000.png","A",62,1024075,0.373,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.20298,13.5,"stimuli/VerticalHorizontal_13.5000_-0.20298.png","A",63,1025538,1.406,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.20298,-22.5,"stimuli/VerticalHorizontal_-22.500_0.20298.png","A",64,1027802,0.124,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.12339,22.5,"stimuli/VerticalHorizontal_22.5000_-0.12339.png","A",65,1028625,0.365,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.20298,31.5,"stimuli/VerticalHorizontal_31.5000_0.20298.png","A",66,1029825,0.178,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.0581,-31.5,"stimuli/VerticalHorizontal_-31.500_0.05810.png","A",67,1031100,0.403,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.0581,-22.5,"stimuli/VerticalHorizontal_-22.500_0.05810.png","A",68,1032246,0.683,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.3,40.5,"stimuli/VerticalHorizontal_40.5000_-0.3000.png","A",69,1033834,0.628,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",0.20298,-4.5,"stimuli/VerticalHorizontal_-4.5000_0.20298.png","A",70,1035275,0.317,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.20298,13.5,"stimuli/VerticalHorizontal_13.5000_0.20298.png","A",71,1036406,0.398,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.12339,-40.5,"stimuli/VerticalHorizontal_-40.500_0.12339.png","A",72,1037699,0.47,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",0.12339,-13.5,"stimuli/VerticalHorizontal_-13.500_0.12339.png","A",73,1038955,0.457,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",0.3,-4.5,"stimuli/VerticalHorizontal_-4.5000_0.30000.png","A",74,1040408,0.395,"ArrowRight","arrowleft",0
"S001","VerticalHorizontal",-0.0581,13.5,"stimuli/VerticalHorizontal_13.5000_-0.0581.png","A",75,1041796,0.437,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.0581,-13.5,"stimuli/VerticalHorizontal_-13.500_-0.0581.png","A",76,1042916,0.299,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",0.0581,-4.5,"stimuli/VerticalHorizontal_-4.5000_0.05810.png","A",77,1044312,0.087,"ArrowLeft","arrowleft",0
"S001","VerticalHorizontal",-0.12339,-22.5,"stimuli/VerticalHorizontal_-22.500_-0.12339.png","A",78,1045278,0.593,"ArrowLeft","arrowright",0
"S001","VerticalHorizontal",-0.0581,31.5,"stimuli/VerticalHorizontal_31.5000_-0.0581.png","A",79,1046872,0.06,"ArrowRight","arrowright",0
"S001","VerticalHorizontal",-0.12339,-40.5,"stimuli/VerticalHorizontal_-40.500_-0.12339.png","A",80,1047918,0.351,"ArrowRight","arrowright",0
